hall_id,hall_name,today_score,today_events,schedule_week
277084200000000420,マルキンかしわ店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
277084200000007190,ジュラク柏店,,"B / ナビ子AI予想【機種仕掛け】★2 (8のつく日) / 直近、6ヶ月以内のデータ(サンプル数18/18)を分析した結果「チラホラと仕掛けアリっぽい機種」がありました。 / 4/8(水) / スマスロ 甲鉄城のカバネリ 海門決戦 (機種単位) / ランク5 5/5台 平均+4,489枚 平均6,288G / 台別を閉じる / 台番	差枚	G数	BB	RB / 347	+1,771枚	7,038",4/28:9.7点 ナビ子AI予想【機種仕掛け】★2 (8のつく日) / 直近、6ヶ月以内のデータ(サンプル数18/18)を分析した結果「チラホラと仕掛けアリっぽい機種」がありました。 | 4/29:8.2点 黒咲ハル来店 | 5/1:11.5点 ヒカルの一致団結（スロミュー×ヒカル） | 5/2:10.2点 タレント・ライター | 5/5:11.1点 ナビ子AI予想【差枚プラス】★1 (月と重なる日) / 小鳥遊なつな来店 / ※一部取材スケジュールの推測について / 「千葉県
277085500000001610,南柏UNO,,"C / 半撃来店取材 / SPリサーチ / 「半撃来店取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認450件 / 実施674件 (66.8%) / 出玉状況	平均-40枚 上位58.2% / 稼働状況	平均3,563G 上位46.4% / 単独開催時	平均-37枚 平均3,550G / 確認店舗数	53店舗 / 開催時","4/28:7.9点 半撃来店取材 / SPリサーチ / 「半撃来店取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認450件 / 実施674件 (66.8%) / 出玉状況	平均-40枚 上位58.2% / 稼働状況	平均3,563G 上位46 | 4/29:8.4点 裏半撃来店取材 | 4/30:7.9点 スロ姫来店 | 5/1:11.0点 ナビ子AI予想【機種仕掛け】★3 (1のつく日) / 超キノコ狩り2nd / 旧イベ(1のつく日) | 5/2:8.9点 HIGHBOON | 5/3:6.4点 神拳覚醒 | 5/4:8.9点 四賢者 / ※一部取材スケジュールの推測について / 「千葉県"
277086300000034180,一番舘柏店,,情報はありません,5/1:14.3点 スロパチガール来店S / 旧イベ(1のつく日) / ※一部取材スケジュールの推測について / 「千葉県
277087100000035881,キコーナ柏店,,情報はありません,4/29:7.9点 周年日 ★×0 / MYME来店 / 旧イベ(9のつく日) | 5/1:5.0点 OneSpark | 5/3:0.0点 旧イベ(3のつく日) | 5/5:5.0点 ジャグラー取材 / ※一部取材スケジュールの推測について / 「千葉県
277087200000024010,やすだ柏店,,"・ / やすだオリジナル SAMMY取材 / パチ7 / 「やすだオリジナル SAMMY取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認10件 / 実施11件 (90.9%) / 出玉状況	平均-249枚 上位98.4% / 稼働状況	平均4,416G 上位21.1% / 単独開催時	平均-231枚 平均4,212G /",4/28:7.3点 やすだオリジナル SAMMY取材 / パチ7 / 「やすだオリジナル SAMMY取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認10件 / 実施11件 (90.9%) / 出玉状況	平均-249枚 上位98.4% / 稼働 | 4/29:11.7点 ぱちタウンエンジェルス / 燃える魂レッド取材 | 4/30:7.3点 YASUDAリポート | 5/1:12.7点 始まりノ刻 / ナビ子AI予想【機種仕掛け】★4 (1のつく日) / ナビ子AI独自予想 N +4.5 / ブラック独占取材 | 5/2:11.3点 タレント・ライター | 5/3:11.3点 燃える魂レッド取材 | 5/5:14.4点 ナビ子AI予想【機種仕掛け】★5 (月と重なる日) / ヒカルの一致団結（スロミュー×ヒカル） / 双乱ノ刻 / ナビ子AI独自予想 N +4.5 / ※一部取材スケジュールの推測について / 「千葉県
277087200000249860,マルハンメガシティ柏店,,"・ / キャッチザオール / DMMぱちタウン / レポートはスロットから機種単位で優秀機種を紹介しています / 「キャッチザオール」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認243件 / 実施246件 (98.8%) / 出玉状況	平均-78枚 上位77.5% / 稼働状況	平均3,399G 上位52.7% / 単独開",4/28:8.7点 キャッチザオール / DMMぱちタウン / レポートはスロットから機種単位で優秀機種を紹介しています / 「キャッチザオール」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認243件 / 実施246件 (98.8%) / 出玉状 | 4/29:8.7点 四星(水星神) | 4/30:8.7点 ライジングマン来店(S) | 5/1:15.4点 ナビ子AI予想【機種仕掛け】★5 (1のつく日) / ゆうちゃろ来店 | 5/2:15.4点 ナビ子AI予想【機種仕掛け】★5 (毎週 土曜日) / 全集中NYANJA取材 | 5/3:8.7点 四星(水星神) | 5/4:8.7点 トリスタマン来店(S) / ※一部取材スケジュールの推測について / 「千葉県
277091300000013450,VZONE柏店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
277094100000081510,ニューヤマト,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
278001300000198340,アムディ野田,,"・ / 東京レポート来店取材 / スロノトリガー / 「東京レポート来店取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認7件 / 実施10件 (70%) / 出玉状況	平均-60枚 上位71.4% / 稼働状況	平均1,463G 上位95.2% / 単独開催時	平均-81枚 平均1,549G / 確認店舗数	2店舗 / ","4/28:5.2点 東京レポート来店取材 / スロノトリガー / 「東京レポート来店取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認7件 / 実施10件 (70%) / 出玉状況	平均-60枚 上位71.4% / 稼働状況	平均1,463G  | 4/30:6.7点 トライデントカテゴリー来店取材 | 5/1:6.2点 ジャンバリマンシール入荷 | 5/2:6.2点 ドレスロ | 5/4:5.7点 ジャンバリマンシール入荷 | 5/5:5.7点 ＄箱殲滅大作戦2来店取材 / ※一部取材スケジュールの推測について / 「千葉県"
278002200000191340,宇宙センター梅郷店,,情報はありません,5/5:0.0点 旧イベ(5のつく日) / ※一部取材スケジュールの推測について / 「千葉県
278003500000008151,ＳＡＰ野田,,情報はありません,4/29:13.9点 SAP取材 / サプ掘り取材 / サンスポ特別取材 / ※一部取材スケジュールの推測について / 「千葉県
278004100000035930,ハリウッド野田,,A / でちゃう！取材（金） / でちゃう！ / でちゃう定番の取材。レポートは色々な紹介パターンがありますが、 / ①編集部注目機種として機種単位に3-4機種紹介 / ②単品ピックアップとして差枚数2000枚以上の単品での紹介 / といったパターンが多いです / 「でちゃう！取材（金）」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプ,4/28:9.6点 でちゃう！取材（金） / でちゃう！ / でちゃう定番の取材。レポートは色々な紹介パターンがありますが、 / ①編集部注目機種として機種単位に3-4機種紹介 / ②単品ピックアップとして差枚数2000枚以上の単品での紹介 / といったパターンが多いです / 「でちゃう！取材（金）」の信頼度は?? / | 4/30:6.4点 販売会 / ※一部取材スケジュールの推測について / 「千葉県
278005100000003581,ハリウッド七光台,,情報はありません,4/30:7.0点 販売会 / ※一部取材スケジュールの推測について / 「千葉県
279000200000042920,夢屋浦安店,,情報はありません,4/29:2.0点 QUEENofYUMEYA / 旧イベ(9のつく日) | 4/30:3.0点 究極総力徹底取材 | 5/1:2.5点 究極総力徹底取材 | 5/2:2.5点 究極総力徹底取材 / ※一部取材スケジュールの推測について / 「千葉県
279000200000113130,ウエスタン浦安駅前店,,・ / 新台入替(P-WORLD引用),4/28:1.0点 新台入替(P-WORLD引用) / 明日: | 4/29:2.9点 5つの絆取材 / みなひろ収録来店 | 5/1:0.0点 旧イベ(1のつく日) / ※一部取材スケジュールの推測について / 「千葉県
279000200000117170,Parlor21,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
279000400000047150,プリンス浦安,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +3.0 / 当日の取材／独自予想 ,
279000400000214220,パチンコウエスタン浦安やなぎ通り店,,・ / 新台入替(P-WORLD引用),4/28:1.0点 新台入替(P-WORLD引用) / 明日: | 4/29:2.9点 5つの絆取材 / ぺるぺる来店収録取材 | 5/1:4.6点 必勝本ライター来店情報 / 頂チャンネル / 銭バカ収録 / 旧イベ(1のつく日) / ※一部取材スケジュールの推測について / 「千葉県
283000300000009380,ヴィーナス東金店,,情報はありません,4/29:2.5点 ドリルスロット | 5/1:2.5点 REAL取材 / 旧イベ(1のつく日) | 5/2:3.0点 ULTIMATE SLOT | 5/5:2.5点 クロロ調査隊チームS / ※一部取材スケジュールの推測について / 「千葉県
283000500000133350,パールショップともえ東金SideⅡ,,情報はありません,4/29:0.0点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
283003100000055411,P.MAX東金店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
283006500000007371,スーパーDステーション東金店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +7.7 / 当日の取材／独自予想 ,
283081200000010210,ダイナム東金店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
283082300000115510,SPAO7,,"・ / 縁結び取材 / 縁結び / 「縁結び」の信頼度は?? / サンプル軸	確認111件 / 実施390件 (28.5%) / 出玉状況	平均-79枚 上位80.6% / 稼働状況	平均3,775G 上位50.9% / 単独開催時	平均-101枚 平均3,317G / 確認店舗数	46店舗 / 開催時影響	平均-25枚 平均333G / この企画の傾向をGoogle検索 / 過去レポをGoogl","4/28:2.0点 縁結び取材 / 縁結び / 「縁結び」の信頼度は?? / 「縁結び取材」はデータ不足により分析不能、暫定で「縁結び」自体の信頼度から評価！ / サンプル軸	確認111件 / 実施390件 (28.5%) / 出玉状況	平均-79枚 上位80.6% / 稼働状況	平均3,775G 上位50.9% /  | 4/29:2.9点 クレイジー / 縁結び取材 | 4/30:3.5点 S-premium | 5/1:0.0点 旧イベ(毎月 1日) | 5/5:3.5点 キラリ来店(縁結び) / ※一部取材スケジュールの推測について / 「千葉県"
284000100004292220,キコーナ四街道店,,A / 周年日 ★×0 / ホールナビによる独自分析！ / ～キコーナ四街道店の周年日を分析～ / 過去データは無いですが、周年を意識してそうな情報があるので、一定の期待はできるかも！ / ・過去データ無し / ・今年意識してる / →★×0 / 「周年日 ★×0」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認155件 / ,4/28:7.0点 周年日 ★×0 / ホールナビによる独自分析！ / ～キコーナ四街道店の周年日を分析～ / 過去データは無いですが、周年を意識してそうな情報があるので、一定の期待はできるかも！ / ・過去データ無し / ・今年意識してる / →★×0 / 「周年日 ★×0」の信頼度は?? / 直近一年以内の全国の出 | 4/29:0.5点 旧イベ(9のつく日) | 5/1:3.0点 OneSpark | 5/3:0.5点 旧イベ(3のつく日) | 5/4:4.0点 サンスポホール取材 / ※一部取材スケジュールの推測について / 「千葉県
284003400000032811,アビバ四街道店,,情報はありません,4/29:6.3点 スロトレ調査団　チョイス | 5/1:10.6点 ナビ子AI予想【機種仕掛け】★3 (1のつく日) / ナビ子AI独自予想 N +4.5 / スロトレ調査団　アルマゲドン | 5/2:10.5点 真骨超 / ※一部取材スケジュールの推測について / 「千葉県
284004200000012440,ダイナム四街道店,,情報はありません,4/29:6.0点 スロセレ / ※一部取材スケジュールの推測について / 「千葉県
285001400000001540,ウエスタン佐倉店,,情報はありません,5/1:0.0点 旧イベ(毎月 1日) | 5/2:2.0点 しんのすけの弟子ぺるぺる来店 | 5/5:0.0点 旧イベ(5のつく日) / ※一部取材スケジュールの推測について / 「千葉県
285081200000016760,Dステーション佐倉,,・ / 新台入替(P-WORLD引用),4/28:8.1点 新台入替(P-WORLD引用) / 明日: | 4/29:7.1点 旧イベ(9のつく日) | 5/3:7.1点 旧イベ(3のつく日) / ※一部取材スケジュールの推測について / 「千葉県
285084600001663160,パラッツォ志津店,,"C / 四神青龍 / ※『3体青龍×5』 / 四神 / 「四神青龍」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認81件 / 実施146件 (55.5%) / 出玉状況	平均-89枚 上位77.5% / 稼働状況	平均2,550G 上位77.2% / 単独開催時	平均-30枚 平均2,599G / 確認店舗数	4店舗 / 開","4/28:5.3点 四神青龍 / ※『3体青龍×5』 / 四神 / 「四神青龍」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認81件 / 実施146件 (55.5%) / 出玉状況	平均-89枚 上位77.5% / 稼働状況	平均2,550G 上 | 4/29:5.0点 半鬼の太鼓 | 4/30:5.0点 SS・蓮くん取材 | 5/1:5.0点 天草ヤスヲのあるがままに | 5/2:6.0点 ナビ子AI予想【機種仕掛け】★2 (毎週 土曜日) / 2のつく日 / 四神青龍 / 四神P朱雀 / 四神朱雀 / 四神玄武 / 四神白虎 / 旧イベ(2のつく日) | 5/3:5.0点 SS・CUBEくん取材 / SS・判沢くん取材 / ※一部取材スケジュールの推測について / 「千葉県"
285085800000003211,ブイゾーンユーカリが丘店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
286002900000000801,ともえウイング土屋店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +2.5 / 当日の取材／独自予想 ,
286002900000001960,MGM成田店,,情報はありません,5/3:8.0点 リルスロ来店 / ※一部取材スケジュールの推測について / 「千葉県
286003300000079310,パールショップともえ成田969,,情報はありません,4/29:6.4点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
286004600000001591,サンラッキー成田店,,情報はありません,5/1:2.3点 旧イベ(1のつく日) / ※一部取材スケジュールの推測について / 「千葉県
286021100000007810,パールショップともえ7GET葉山店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +3.3 / 当日の取材／独自予想 ,
286022100000057210,パチンコN-1冨里インター店,,情報はありません,5/1:0.0点 旧イベ(1のつく日) | 5/5:0.0点 旧イベ(5のつく日) / ※一部取材スケジュールの推測について / 「千葉県
286022100000100420,夢屋富里店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
286022100000532840,パールショップともえ富里802,,情報はありません,4/29:4.0点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
287004200000144010,パールショップともえ佐原山之辺,,情報はありません,4/29:5.3点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
288004100000000711,サンラッキー銚子店,,情報はありません,5/3:3.3点 旧イベ過去状況評価 +0.5 / 旧イベ(3のつく日) / ※一部取材スケジュールの推測について / 「千葉県
288004800000000520,MGM銚子店,,情報はありません,4/29:8.3点 クロロ調査隊チームS/P | 5/3:7.8点 リルスロ来店 / ※一部取材スケジュールの推測について / 「千葉県
288080400000008890,パールショップともえ銚子今宮店,,情報はありません,4/29:6.0点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
288084600000013510,ダイナム銚子店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
289031200000007280,ダイナム小見川店,,情報はありません,4/29:6.0点 スロセレ / ※一部取材スケジュールの推測について / 「千葉県
289032100000002080,パールショップともえ小見川店,,情報はありません,4/29:3.8点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289110300000028720,ダイナム八街店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
289110400003011140,パールショップともえ八街HIZIKAI,,情報はありません,4/29:4.2点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289110400030128220,HappyBox,,情報はありません,4/29:4.0点 HAPPYスマスロ取材 / ※一部取材スケジュールの推測について / 「千葉県
289110600000090610,MGM八街榎戸店,,"A / 天草覇道ホール応援団来店 / パーフェクトリサーチ / 「天草覇道ホール応援団来店」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認170件 / 実施287件 (59.2%) / 出玉状況	平均+12枚 上位37.2% / 稼働状況	平均3,925G 上位35% / 単独開催時	平均+28枚 平均3,709G / 確認",4/28:11.2点 天草覇道ホール応援団来店 / パーフェクトリサーチ / 「天草覇道ホール応援団来店」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認170件 / 実施287件 (59.2%) / 出玉状況	平均+12枚 上位37.2% / 稼働
289111500000095110,パールショップともえ八街店,,情報はありません,4/29:5.0点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289132600000193210,ダイナム千葉成東店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
289160800000229930,MGM芝山店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +5.1 / 当日の取材／独自予想 ,
289173200000021730,ダイナム横芝店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
289214400000060010,パールショップともえ八日市場店,,"S / 周年日 ★×3 / ホールナビによる独自分析！ / ～パールショップともえ八日市場店の周年日を分析～ / ・とても優秀な過去データ (+6.9) / ・今年意識してる / →★×3 / 2025/04/28(月) 24周年 286台 +39枚 6,122G / パチスロ からくりサーカス / 14/18	平均5,606G	平均+3,343枚 / スマスロスーパーブラックジャック / 4/4",4/28:11.8点 周年日 ★×3 / ホールナビによる独自分析！ / ～パールショップともえ八日市場店の周年日を分析～ / ・とても優秀な過去データ (+6.9) / ・今年意識してる / →★×3 / 2025/ | 4/29:4.8点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289224100000160310,パールショップともえ多古店,,情報はありません,4/29:3.8点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289250400000003310,パールショップともえ旭店,,情報はありません,4/29:4.4点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289250400000273710,パーラーフェニックス旭店,,情報はありません,4/30:0.0点 旧イベ(0のつく日) | 5/5:0.0点 旧イベ(5のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289251100004212200,Dステーション旭,,・ / 新台入替(P-WORLD引用),4/28:5.5点 新台入替(P-WORLD引用) / 明日: | 4/29:4.5点 旧イベ(9のつく日) | 5/3:4.5点 旧イベ(3のつく日) / ※一部取材スケジュールの推測について / 「千葉県
289253500000339720,ダイナム千葉旭店ゆったり館,,情報はありません,4/29:4.0点 スロセレ低貸Ver / ※一部取材スケジュールの推測について / 「千葉県
289261300000012260,ダイナム千葉海上店ゆったり館,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
289261300000137630,ヴィーナス海上店,,情報はありません,5/1:0.0点 旧イベ(1のつく日) / ※一部取材スケジュールの推測について / 「千葉県
290000800000000180,メトロ市原店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
290001500000050011,ヒノマル辰巳店,,・ / 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 合計 +1.0 / ,4/28:1.0点 新台入替(P-WORLD引用) / ※一部取材スケジュールの推測について / 「千葉県
290002300000057410,パールショップともえ市原店,,情報はありません,4/29:7.5点 旧イベ(9のつく日) / ※一部取材スケジュールの推測について / 「千葉県
290004400000011120,サンシャインコスモ,,情報はありません,4/30:8.5点 アッパーガール | 5/3:5.0点 旧イベ(3のつく日) / ※一部取材スケジュールの推測について / 「千葉県
290005700000013230,サンシャインMAX,,"C / 真骨頂 / DMMぱちタウン / 「真骨頂」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認33件 / 実施103件 (32%) / 出玉状況	平均-102枚 上位81.6% / 稼働状況	平均3,066G 上位63.3% / 単独開催時	平均-77枚 平均3,112G / 確認店舗数	11店舗 / 開催時影響	平均+","4/28:4.5点 真骨頂 / DMMぱちタウン / 「真骨頂」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認33件 / 実施103件 (32%) / 出玉状況	平均-102枚 上位81.6% / 稼働状況	平均3,066G 上位63.3% /  | 5/3:6.2点 ぱちタウンエンジェルス / 旧イベ(3のつく日) / ※一部取材スケジュールの推測について / 「千葉県"
290006200000009730,DAIKI八幡宿駅前店,,情報はありません / ※一部取材スケジュールの推測について / 「千葉県 4/28(火)」おすすめランキングを見る / 「千葉県」取材・旧イベ一覧を見る / ここからは分析型人工知能ナビ子が、分析内容と一緒にご説明します！お気づきの点やご要望があればコメント欄にお書きください！ / 分析の基準日について / 4/28(火)を基準に分析を行っています！ / 当日の取材／独自予想 / 4/28(火)は,
290006700001932281,メガサイバースロットパチンコ市原店,,情報はありません,4/29:7.1点 GOBOTEN大盛り来店取材 / 旧イベ過去状況評価 +1.0 / 旧イベ(9のつく日) | 5/3:5.2点 旧イベ過去状況評価 +1.0 / 旧イベ(3のつく日) / ※一部取材スケジュールの推測について / 「千葉県
290006800000001470,マルハンメガシティ市原店,,"C / パセリ取材 / ナナテンガール / 「パセリ取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認406件 / 実施472件 (86%) / 出玉状況	平均+28枚 上位37.2% / 稼働状況	平均4,226G 上位25.1% / 単独開催時	平均-54枚 平均3,451G / 確認店舗数	52店舗 / 開催時影響	","4/28:7.2点 パセリ取材 / ナナテンガール / 「パセリ取材」の信頼度は?? / 直近一年以内の全国の出玉データを分析！出玉面から取材、予想の信頼度をチェック！ / サンプル軸	確認406件 / 実施472件 (86%) / 出玉状況	平均+28枚 上位37.2% / 稼働状況	平均4,226G 上位25.1% | 4/29:13.4点 S級ホール調査-虹- | 4/30:6.7点 皇帝のリアル | 5/1:11.2点 スロット天下無双 | 5/2:10.7点 キングニャンバーワン2nd | 5/3:13.4点 S級ホール調査-虹- | 5/4:7.1点 アルテミス来店(神の子来店ホール調査) / ミカエル来店(神の子来店ホール調査) / イザナギ来店(神の子来店ホール調査) / ガブリエル来店(神の子来店ホール調査) / ※一部取材スケジュールの推測について / 「千葉県"
