hall_id,hall_name,model_name,rank,plus_count,total_count,avg_diff,avg_games
276002200000150530,マルハン八千代東店,"ランク0 4/24(金) 機種単位
2/3台 平均+2,794枚 平均2,803",0,2,3,+2794,2803
276002200000150530,マルハン八千代東店,"ランク1 4/21(火) 機種単位
2/3台 平均+1,960枚 平均4,984",1,2,3,+1960,4984
276002200000150530,マルハン八千代東店,"ランク2 4/17(金) 機種単位
2/3台 平均+1,678枚 平均6,585",2,2,3,+1678,6585
276002200000150530,マルハン八千代東店,"ランク1 4/15(水) 機種単位
3/3台 平均+1,699枚 平均4,216",1,3,3,+1699,4216
276002200000150530,マルハン八千代東店,"ランク0 4/8(水) 機種単位
2/3台 平均+2,939枚 平均4,009G",0,2,3,+2939,4009
276002200000150530,マルハン八千代東店,"ランク0 4/7(火) 機種単位
2/3台 平均+1,601枚 平均4,553G",0,2,3,+1601,4553
276002200000150530,マルハン八千代東店,"ランク2 4/6(月) 機種単位
3/3台 平均+2,025枚 平均4,770G",2,3,3,+2025,4770
276002200000150530,マルハン八千代東店,"ランク1 4/1(水) 機種単位
2/3台 平均+2,036枚 平均5,364G",1,2,3,+2036,5364
276002200000150530,マルハン八千代東店,"ランク2 3/26(木) 機種単位
2/3台 平均+1,765枚 平均5,881",2,2,3,+1765,5881
276002200000150530,マルハン八千代東店,"ランク0 3/25(水) 機種単位
2/3台 平均+1,879枚 平均4,909",0,2,3,+1879,4909
276002200000150530,マルハン八千代東店,"ランク2 3/17(火) 機種単位
2/3台 平均+2,688枚 平均5,438",2,2,3,+2688,5438
276002200000150530,マルハン八千代東店,"ランク0 3/16(月) 機種単位
2/3台 平均+604枚 平均6,462G
",0,2,3,+604,6462
276002200000150530,マルハン八千代東店,"ランク0 3/29(日) 機種単位
2/3台 平均+669枚 平均6,071G
",0,2,3,+669,6071
276002200000150530,マルハン八千代東店,"ランク0 3/28(土) 機種単位
2/3台 平均+518枚 平均5,946G
",0,2,3,+518,5946
276002200000150530,マルハン八千代東店,"ランク2 3/21(土) 機種単位
3/3台 平均+623枚 平均6,958G
",2,3,3,+623,6958
276002200000150530,マルハン八千代東店,"ランク0 3/11(水) 機種単位
3/3台 平均+1,833枚 平均2,152",0,3,3,+1833,2152
276002200000150530,マルハン八千代東店,"ランク2 3/8(日) 機種単位
3/3台 平均+1,333枚 平均5,657G",2,3,3,+1333,5657
276002200000150530,マルハン八千代東店,"ランク0 3/7(土) 機種単位
2/3台 平均+827枚 平均5,812G
台",0,2,3,+827,5812
276002200000150530,マルハン八千代東店,"ランク1 3/1(日) 機種単位
2/3台 平均+956枚 平均6,243G
台",1,2,3,+956,6243
276002200000150530,マルハン八千代東店,"ランク0 2/26(木) 機種単位
2/3台 平均+2,023枚 平均4,206",0,2,3,+2023,4206
276002200000150530,マルハン八千代東店,"ランク0 2/19(木) 機種単位
3/3台 平均+906枚 平均2,698G
",0,3,3,+906,2698
276002200000150530,マルハン八千代東店,"ランク3 2/15(日) 機種単位
3/3台 平均+1,654枚 平均6,377",3,3,3,+1654,6377
276002200000150530,マルハン八千代東店,"ランク1 2/4(水) 機種単位
3/3台 平均+1,167枚 平均4,048G",1,3,3,+1167,4048
276002200000150530,マルハン八千代東店,"ランク2 1/18(日) 機種単位
3/3台 平均+1,796枚 平均6,313",2,3,3,+1796,6313
276002200000150530,マルハン八千代東店,"ランク2 4/12(日) 321～326番台
4/6台 平均+2,540枚 平均",2,4,6,+2540,5324
276002200000150530,マルハン八千代東店,"ランク1 4/11(土) 321～326番台
4/6台 平均+2,718枚 平均",1,4,6,+2718,2907
276002200000150530,マルハン八千代東店,"ランク0 4/1(水) 395～400番台
4/6台 平均+1,630枚 平均3",0,4,6,+1630,3247
276002200000150530,マルハン八千代東店,"ランク0 3/28(土) 395～400番台
3/6台 平均+946枚 平均7,",0,3,6,+946,7132
276002200000150530,マルハン八千代東店,"ランク0 3/20(金) 395～400番台
4/6台 平均+1,123枚 平均",0,4,6,+1123,4732
276002200000150530,マルハン八千代東店,"ランク0 3/15(日) 321～326番台
4/6台 平均+1,999枚 平均",0,4,6,+1999,3484
276002200000150530,マルハン八千代東店,"ランク0 3/7(土) 395～400番台
3/6台 平均+2,580枚 平均3",0,3,6,+2580,3105
276002200000150530,マルハン八千代東店,"ランク1 3/3(火) 機種単位
8/12台 平均+1,357枚 平均1,763",1,8,12,+1357,1763
276002200000150530,マルハン八千代東店,"ランク0 2/3(火) 321～325番台
4/5台 平均+1,506枚 平均1",0,4,5,+1506,1736
276002200000150530,マルハン八千代東店,"ランク3 1/24(土) 395～400番台
4/6台 平均+2,820枚 平均",3,4,6,+2820,4859
276002200000150530,マルハン八千代東店,"ランク0 1/21(水) 395～400番台
4/6台 平均+1,559枚 平均",0,4,6,+1559,2483
276002200000150530,マルハン八千代東店,"ランク0 1/8(木) 321～325番台
3/5台 平均+1,894枚 平均4",0,3,5,+1894,4237
276002200000150530,マルハン八千代東店,"ランク2 4/23(木) 機種単位
2/3台 平均+3,601枚 平均3,857",2,2,3,+3601,3857
276002200000150530,マルハン八千代東店,"ランク0 4/20(月) 機種単位
2/3台 平均+867枚 平均5,817G
",0,2,3,+867,5817
276002200000150530,マルハン八千代東店,"ランク0 4/17(金) 機種単位
2/3台 平均+2,011枚 平均4,304",0,2,3,+2011,4304
276002200000150530,マルハン八千代東店,"ランク1 4/11(土) 機種単位
2/3台 平均+2,628枚 平均5,046",1,2,3,+2628,5046
276002200000150530,マルハン八千代東店,"ランク0 3/31(火) 機種単位
2/3台 平均+1,103枚 平均5,482",0,2,3,+1103,5482
276002200000150530,マルハン八千代東店,"ランク0 3/17(火) 機種単位
2/3台 平均+1,047枚 平均4,460",0,2,3,+1047,4460
276002200000150530,マルハン八千代東店,"ランク0 3/15(日) 機種単位
2/3台 平均+2,050枚 平均4,598",0,2,3,+2050,4598
276002200000150530,マルハン八千代東店,"ランク2 3/14(土) 機種単位
2/3台 平均+1,523枚 平均6,721",2,2,3,+1523,6721
276002200000150530,マルハン八千代東店,"ランク0 3/1(日) 機種単位
2/3台 平均+565枚 平均6,561G
台",0,2,3,+565,6561
276002200000150530,マルハン八千代東店,"ランク0 2/24(火) 機種単位
2/3台 平均+1,487枚 平均4,845",0,2,3,+1487,4845
276002200000150530,マルハン八千代東店,"ランク0 2/22(日) 機種単位
2/3台 平均+1,156枚 平均5,040",0,2,3,+1156,5040
276002200000150530,マルハン八千代東店,"ランク3 2/15(日) 機種単位
3/3台 平均+2,753枚 平均5,788",3,3,3,+2753,5788
276002300000001720,コンサートホール勝田台,"ランク2 4/26(日) 機種単位
3/3台 平均+1,293枚 平均5,755",2,3,3,+1293,5755
276002300000001720,コンサートホール勝田台,"ランク4 4/18(土) 機種単位
3/3台 平均+2,945枚 平均5,849",4,3,3,+2945,5849
276002300000001720,コンサートホール勝田台,"ランク1 4/12(日) 機種単位
3/3台 平均+704枚 平均6,105G
",1,3,3,+704,6105
276002300000001720,コンサートホール勝田台,"ランク0 3/18(水) 機種単位
3/3台 平均+870枚 平均3,153G
",0,3,3,+870,3153
276002300000001720,コンサートホール勝田台,"ランク2 3/6(金) 機種単位
3/3台 平均+1,816枚 平均4,330G",2,3,3,+1816,4330
276002300000001720,コンサートホール勝田台,"ランク0 2/6(金) 機種単位
3/3台 平均+1,008枚 平均4,240G",0,3,3,+1008,4240
276002300000001720,コンサートホール勝田台,"ランク0 2/3(火) 機種単位
3/3台 平均+1,336枚 平均3,672G",0,3,3,+1336,3672
276002300000001720,コンサートホール勝田台,"ランク5 1/18(日) 機種単位
3/3台 平均+2,575枚 平均8,865",5,3,3,+2575,8865
276002300000001720,コンサートホール勝田台,"ランク5 1/12(月) 機種単位
3/3台 平均+2,016枚 平均8,707",5,3,3,+2016,8707
276002300000001720,コンサートホール勝田台,"ランク0 1/6(火) 機種単位
3/3台 平均+1,199枚 平均3,260G",0,3,3,+1199,3260
276002300000001720,コンサートホール勝田台,"ランク0 1/4(日) 機種単位
2/3台 平均+919枚 平均4,978G
台",0,2,3,+919,4978
276002300000001720,コンサートホール勝田台,"ランク1 2025/12/28(日) 機種単位
2/3台 平均+730枚 平均6",1,2,3,+730,6622
276002300000001720,コンサートホール勝田台,"ランク3 4/11(土) 機種単位
3/3台 平均+1,965枚 平均5,920",3,3,3,+1965,5920
276002300000001720,コンサートホール勝田台,"ランク3 4/4(土) 機種単位
3/3台 平均+1,649枚 平均6,530G",3,3,3,+1649,6530
276002300000001720,コンサートホール勝田台,"ランク2 3/21(土) 機種単位
3/3台 平均+899枚 平均6,733G
",2,3,3,+899,6733
276002300000001720,コンサートホール勝田台,"ランク0 3/7(土) 機種単位
3/3台 平均+810枚 平均5,240G
台",0,3,3,+810,5240
276002300000001720,コンサートホール勝田台,"ランク1 2/7(土) 機種単位
3/3台 平均+839枚 平均6,724G
台",1,3,3,+839,6724
276002300000001720,コンサートホール勝田台,"ランク5 1/19(月) 機種単位
3/3台 平均+2,657枚 平均8,652",5,3,3,+2657,8652
276002300000001720,コンサートホール勝田台,"ランク2 1/10(土) 機種単位
3/3台 平均+1,202枚 平均5,745",2,3,3,+1202,5745
276002300000001720,コンサートホール勝田台,"ランク4 2025/12/15(月) 機種単位
3/3台 平均+836枚 平均8",4,3,3,+836,8426
276002300000001720,コンサートホール勝田台,"ランク2 2025/11/24(月) 機種単位
1/3台 平均+211枚 平均9",2,1,3,+211,9266
276002300000001720,コンサートホール勝田台,"ランク5 2025/11/04(火) 機種単位
3/3台 平均+1,618枚 平",5,3,3,+1618,8164
276002300000001720,コンサートホール勝田台,"ランク2 2025/10/22(水) 機種単位
3/3台 平均+2,528枚 平",2,3,3,+2528,4922
276002300000001720,コンサートホール勝田台,"ランク3 2025/10/12(日) 機種単位
2/3台 平均+483枚 平均8",3,2,3,+483,8700
276002300000001720,コンサートホール勝田台,"ランク2 4/5(日) 機種単位
3/3台 平均+1,066枚 平均6,410G",2,3,3,+1066,6410
276002300000001720,コンサートホール勝田台,"ランク2 3/29(日) 機種単位
2/3台 平均+1,304枚 平均6,138",2,2,3,+1304,6138
276002300000001720,コンサートホール勝田台,"ランク1 2/22(日) 機種単位
2/3台 平均+1,352枚 平均5,556",1,2,3,+1352,5556
276002300000001720,コンサートホール勝田台,"ランク4 1/17(土) 機種単位
3/3台 平均+2,400枚 平均6,679",4,3,3,+2400,6679
276002300000001720,コンサートホール勝田台,"ランク1 1/11(日) 機種単位
3/3台 平均+1,227枚 平均5,436",1,3,3,+1227,5436
276002300000001720,コンサートホール勝田台,"ランク0 1/5(月) 機種単位
2/3台 平均+418枚 平均6,671G
台",0,2,3,+418,6671
276002300000001720,コンサートホール勝田台,"ランク5 2025/12/29(月) 機種単位
3/3台 平均+2,329枚 平",5,3,3,+2329,9145
276002300000001720,コンサートホール勝田台,"ランク4 2025/12/20(土) 機種単位
3/3台 平均+1,419枚 平",4,3,3,+1419,7723
276002300000001720,コンサートホール勝田台,"ランク1 2025/12/13(土) 機種単位
3/3台 平均+1,247枚 平",1,3,3,+1247,3675
276002300000001720,コンサートホール勝田台,"ランク1 2025/12/06(土) 機種単位
3/3台 平均+1,412枚 平",1,3,3,+1412,4952
276002300000001720,コンサートホール勝田台,"ランク2 2025/12/05(金) 機種単位
3/3台 平均+606枚 平均7",2,3,3,+606,7226
276002300000001720,コンサートホール勝田台,"ランク4 2025/11/02(日) 機種単位
2/3台 平均+2,374枚 平",4,2,3,+2374,7750
276002300000001720,コンサートホール勝田台,"ランク2 4/21(火) 531～542番台
10/12台 平均+1,008枚 ",2,10,12,+1008,4752
276002300000001720,コンサートホール勝田台,"ランク0 4/5(日) 531～542番台
10/12台 平均+723枚 平均5",0,10,12,+723,5886
276002300000001720,コンサートホール勝田台,"ランク1 1/31(土) 501～505番台
4/5台 平均+1,586枚 平均",1,4,5,+1586,4268
276002300000001720,コンサートホール勝田台,"ランク5 2025/11/01(土) 機種単位
8/8台 平均+1,358枚 平",5,8,8,+1358,8153
276002300000001720,コンサートホール勝田台,"ランク0 2025/10/22(水) 機種単位
5/7台 平均+1,021枚 平",0,5,7,+1021,5983
276002300000001720,コンサートホール勝田台,"ランク1 2025/10/05(日) 機種単位
2/4台 平均+1,299枚 平",1,2,4,+1299,6946
276002300000001720,コンサートホール勝田台,"ランク1 2025/10/01(水) 機種単位
4/4台 平均+717枚 平均6",1,4,4,+717,6603
276002300000001720,コンサートホール勝田台,"ランク1 2025/09/27(土) 機種単位
3/3台 平均+769枚 平均6",1,3,3,+769,6038
276002300000001720,コンサートホール勝田台,"ランク1 3/31(火) 機種単位
3/3台 平均+2,358枚 平均1,985",1,3,3,+2358,1985
276002300000001720,コンサートホール勝田台,"ランク3 3/21(土) 機種単位
3/3台 平均+3,873枚 平均4,920",3,3,3,+3873,4920
276002300000001720,コンサートホール勝田台,"ランク0 3/14(土) 機種単位
2/3台 平均+1,042枚 平均4,140",0,2,3,+1042,4140
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 4/24(金) 機種単位
3/3台 平均+2,252枚 平均5,914",3,3,3,+2252,5914
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 4/20(月) 機種単位
3/3台 平均+2,245枚 平均5,837",3,3,3,+2245,5837
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 4/18(土) 機種単位
2/3台 平均+1,164枚 平均5,878",1,2,3,+1164,5878
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/17(金) 機種単位
3/3台 平均+1,156枚 平均5,707",2,3,3,+1156,5707
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク0 4/14(火) 機種単位
3/3台 平均+1,040枚 平均3,532",0,3,3,+1040,3532
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 4/13(月) 機種単位
2/3台 平均+1,871枚 平均6,873",3,2,3,+1871,6873
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/10(金) 機種単位
2/3台 平均+1,072枚 平均6,353",2,2,3,+1072,6353
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 4/5(日) 機種単位
2/3台 平均+1,476枚 平均6,894G",3,2,3,+1476,6894
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 4/4(土) 機種単位
2/3台 平均+1,114枚 平均6,262G",1,2,3,+1114,6262
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 4/3(金) 機種単位
2/3台 平均+632枚 平均6,845G
台",1,2,3,+632,6845
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/1(水) 機種単位
3/3台 平均+1,131枚 平均5,615G",2,3,3,+1131,5615
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 3/28(土) 機種単位
2/3台 平均+818枚 平均7,660G
",3,2,3,+818,7660
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/18(土) 機種単位
4/5台 平均+1,499枚 平均5,838",2,4,5,+1499,5838
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 4/12(日) 機種単位
3/5台 平均+1,337枚 平均7,655",3,3,5,+1337,7655
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/5(日) 1378～1380番台
2/3台 平均+1,421枚 平",2,2,3,+1421,5599
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 3/29(日) 1378～1380番台
3/3台 平均+2,820枚 ",2,3,3,+2820,4969
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク0 3/27(金) 1378～1380番台
3/3台 平均+1,536枚 ",0,3,3,+1536,4198
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 3/17(火) 1378～1380番台
2/3台 平均+3,117枚 ",3,2,3,+3117,6137
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 3/14(土) 1378～1380番台
2/3台 平均+410枚 平均",2,2,3,+410,8417
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 3/8(日) 1417～1419番台
2/3台 平均+3,193枚 平",2,2,3,+3193,4739
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 3/7(土) 1378～1380番台
2/3台 平均+686枚 平均6",1,2,3,+686,6874
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 3/6(金) 1417～1419番台
2/3台 平均+5,330枚 平",1,2,3,+5330,3126
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 3/3(火) 1417～1419番台
2/3台 平均+5,404枚 平",3,2,3,+5404,5706
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 3/1(日) 1378～1380番台
2/3台 平均+1,076枚 平",2,2,3,+1076,6526
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 4/23(木) 機種単位
4/5台 平均+1,956枚 平均7,298",5,4,5,+1956,7298
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 4/11(土) 機種単位
4/5台 平均+1,532枚 平均6,930",3,4,5,+1532,6930
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/7(火) 機種単位
4/5台 平均+1,390枚 平均5,983G",2,4,5,+1390,5983
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク4 4/4(土) 機種単位
5/5台 平均+1,657枚 平均7,041G",4,5,5,+1657,7041
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 3/31(火) 機種単位
5/5台 平均+2,483枚 平均7,338",5,5,5,+2483,7338
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 3/13(金) 機種単位
4/5台 平均+1,237枚 平均4,543",1,4,5,+1237,4543
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 3/3(火) 機種単位
5/5台 平均+2,056枚 平均5,887G",3,5,5,+2056,5887
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 2/23(月) 機種単位
4/5台 平均+5,486枚 平均6,621",5,4,5,+5486,6621
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 2/22(日) 機種単位
3/5台 平均+1,609枚 平均6,906",2,3,5,+1609,6906
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 2/17(火) 機種単位
3/5台 平均+2,309枚 平均7,009",3,3,5,+2309,7009
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 2/8(日) 機種単位
4/5台 平均+1,077枚 平均6,407G",2,4,5,+1077,6407
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク4 2/3(火) 機種単位
5/5台 平均+2,589枚 平均6,220G",4,5,5,+2589,6220
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 4/15(水) 機種単位
4/4台 平均+3,841枚 平均7,439",5,4,4,+3841,7439
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 4/5(日) 機種単位
4/4台 平均+2,730枚 平均9,051G",5,4,4,+2730,9051
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/4(土) 機種単位
4/4台 平均+1,310枚 平均6,342G",2,4,4,+1310,6342
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 3/30(月) 機種単位
4/4台 平均+1,425枚 平均5,355",2,4,4,+1425,5355
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 3/28(土) 機種単位
4/4台 平均+3,200枚 平均8,547",5,4,4,+3200,8547
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク4 3/3(火) 機種単位
4/4台 平均+1,471枚 平均7,224G",4,4,4,+1471,7224
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 2/14(土) 機種単位
3/4台 平均+1,888枚 平均5,267",2,3,4,+1888,5267
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 2/13(金) 機種単位
3/4台 平均+2,335枚 平均8,325",5,3,4,+2335,8325
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 2/12(木) 機種単位
3/4台 平均+2,463枚 平均8,566",5,3,4,+2463,8566
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 1/26(月) 機種単位
3/4台 平均+2,110枚 平均5,620",2,3,4,+2110,5620
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 1/5(月) 機種単位
3/4台 平均+1,736枚 平均4,417G",1,3,4,+1736,4417
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 1/2(金) 機種単位
3/4台 平均+2,664枚 平均8,743G",5,3,4,+2664,8743
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 4/24(金) 機種単位
6/6台 平均+2,143枚 平均4,390",2,6,6,+2143,4390
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク4 4/9(木) 機種単位
5/6台 平均+4,178枚 平均5,161G",4,5,6,+4178,5161
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 4/8(水) 機種単位
4/6台 平均+1,839枚 平均3,953G",1,4,6,+1839,3953
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 3/26(木) 機種単位
4/6台 平均+2,764枚 平均9,294",5,4,6,+2764,9294
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク3 3/17(火) 機種単位
3/6台 平均+2,091枚 平均7,843",3,3,6,+2091,7843
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 3/3(火) 機種単位
5/6台 平均+4,624枚 平均9,095G",5,5,6,+4624,9095
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク1 2/24(火) 機種単位
4/6台 平均+2,398枚 平均2,685",1,4,6,+2398,2685
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク4 2/21(土) 機種単位
5/6台 平均+3,897枚 平均6,291",4,5,6,+3897,6291
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク2 2/17(火) 機種単位
5/6台 平均+1,523枚 平均4,163",2,5,6,+1523,4163
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク5 2/11(水) 機種単位
3/6台 平均+2,294枚 平均9,044",5,3,6,+2294,9044
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク0 2/6(金) 機種単位
4/6台 平均+1,339枚 平均2,669G",0,4,6,+1339,2669
276004700000185110,マルハンメガシティ八千代緑が丘,"ランク4 1/11(日) 機種単位
5/9台 平均+2,574枚 平均8,405",4,5,9,+2574,8405
277000500000001310,楽園柏店,SHAKE BONUS TRIGGER,3,4,4,+1836,6824
277000500000001310,楽園柏店,スマスロ ゴッドイーター リザレクション,3,3,3,+2856,5181
277000500000001310,楽園柏店,スマスロスーパーブラックジャック,3,2,3,+975,7391
277000500000001310,楽園柏店,ミスタージャグラー,3,3,4,+1032,7842
277000500000001310,楽園柏店,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2,6,11,+1124,7298
277000500000001310,楽園柏店,化物語,5,5,6,+3009,6632
277000500000001310,楽園柏店,いざ!番長,3,4,6,+2741,5625
277000500000001310,楽園柏店,バイオハザード5,3,3,3,+1955,6548
277000500000001310,楽園柏店,L戦国乙女4 戦乱に閃く炯眼の軍師,2,4,5,+1463,5912
277000500000001310,楽園柏店,スマスロ 新鬼武者3,2,4,7,+2338,6034
277000500000001310,楽園柏店,"ランク5 4/24(金) 機種単位
9/10台 平均+3,798枚 平均6,85",5,9,10,+3798,6858
277000500000001310,楽園柏店,"ランク2 4/19(日) 機種単位
4/10台 平均+1,705枚 平均6,77",2,4,10,+1705,6773
277000500000001310,楽園柏店,"ランク4 3/24(火) 機種単位
4/6台 平均+3,220枚 平均6,272",4,4,6,+3220,6272
277000500000001310,楽園柏店,"ランク5 3/21(土) 機種単位
5/6台 平均+4,502枚 平均6,758",5,5,6,+4502,6758
277000500000001310,楽園柏店,"ランク1 3/19(木) 機種単位
4/6台 平均+1,872枚 平均3,312",1,4,6,+1872,3312
277000500000001310,楽園柏店,"ランク5 3/16(月) 機種単位
5/6台 平均+4,629枚 平均6,726",5,5,6,+4629,6726
277000500000001310,楽園柏店,"ランク2 3/8(日) 機種単位
4/6台 平均+1,369枚 平均5,642G",2,4,6,+1369,5642
277000500000001310,楽園柏店,"ランク4 3/6(金) 機種単位
6/6台 平均+1,958枚 平均6,496G",4,6,6,+1958,6496
277000500000001310,楽園柏店,"ランク5 3/3(火) 機種単位
5/6台 平均+3,009枚 平均6,632G",5,5,6,+3009,6632
277000500000001310,楽園柏店,"ランク2 2/25(水) 機種単位
5/6台 平均+2,110枚 平均4,220",2,5,6,+2110,4220
277000500000001310,楽園柏店,"ランク5 2/24(火) 機種単位
4/6台 平均+2,500枚 平均7,266",5,4,6,+2500,7266
277000500000001310,楽園柏店,"ランク4 2/16(月) 機種単位
4/6台 平均+2,707枚 平均6,405",4,4,6,+2707,6405
277000500000001310,楽園柏店,"ランク5 4/26(日) 機種単位
3/3台 平均+3,871枚 平均6,568",5,3,3,+3871,6568
277000500000001310,楽園柏店,"ランク0 4/25(土) 機種単位
2/3台 平均+486枚 平均5,344G
",0,2,3,+486,5344
277000500000001310,楽園柏店,"ランク0 4/23(木) 機種単位
3/3台 平均+1,009枚 平均1,718",0,3,3,+1009,1718
277000500000001310,楽園柏店,"ランク0 4/22(水) 機種単位
3/3台 平均+1,056枚 平均3,274",0,3,3,+1056,3274
277000500000001310,楽園柏店,"ランク1 4/16(木) 機種単位
1/3台 平均+459枚 平均7,391G
",1,1,3,+459,7391
277000500000001310,楽園柏店,"ランク2 4/6(月) 機種単位
3/3台 平均+1,068枚 平均6,517G",2,3,3,+1068,6517
277000500000001310,楽園柏店,"ランク2 4/5(日) 機種単位
3/3台 平均+2,181枚 平均4,748G",2,3,3,+2181,4748
277000500000001310,楽園柏店,"ランク0 4/3(金) 機種単位
3/3台 平均+1,448枚 平均2,261G",0,3,3,+1448,2261
277000500000001310,楽園柏店,"ランク2 3/31(火) 機種単位
2/3台 平均+1,712枚 平均5,761",2,2,3,+1712,5761
277000500000001310,楽園柏店,"ランク4 3/26(木) 機種単位
2/3台 平均+2,171枚 平均7,056",4,2,3,+2171,7056
277000500000001310,楽園柏店,"ランク0 3/25(水) 機種単位
2/3台 平均+1,554枚 平均2,948",0,2,3,+1554,2948
277000500000001310,楽園柏店,"ランク0 3/19(木) 機種単位
3/3台 平均+1,528枚 平均2,553",0,3,3,+1528,2553
277000500000001310,楽園柏店,"ランク2 4/26(日) 機種単位
2/3台 平均+262枚 平均7,999G
",2,2,3,+262,7999
277000500000001310,楽園柏店,"ランク2 4/11(土) 機種単位
2/3台 平均+562枚 平均7,669G
",2,2,3,+562,7669
277000500000001310,楽園柏店,"ランク0 4/10(金) 機種単位
2/3台 平均+660枚 平均5,330G
",0,2,3,+660,5330
277000500000001310,楽園柏店,"ランク1 4/4(土) 機種単位
2/3台 平均+578枚 平均7,320G
台",1,2,3,+578,7320
277000500000001310,楽園柏店,"ランク3 3/29(日) 機種単位
2/3台 平均+1,730枚 平均6,888",3,2,3,+1730,6888
277000500000001310,楽園柏店,"ランク0 3/27(金) 機種単位
2/3台 平均+602枚 平均5,674G
",0,2,3,+602,5674
277000500000001310,楽園柏店,"ランク2 3/24(火) 機種単位
2/3台 平均+365枚 平均8,565G
",2,2,3,+365,8565
277000500000001310,楽園柏店,"ランク4 3/21(土) 機種単位
3/3台 平均+2,781枚 平均7,046",4,3,3,+2781,7046
277000500000001310,楽園柏店,"ランク0 3/18(水) 機種単位
2/3台 平均+977枚 平均4,814G
",0,2,3,+977,4814
277000500000001310,楽園柏店,"ランク5 2/22(日) 機種単位
3/3台 平均+2,320枚 平均8,071",5,3,3,+2320,8071
277000500000001310,楽園柏店,"ランク1 2/18(水) 機種単位
2/3台 平均+1,759枚 平均5,359",1,2,3,+1759,5359
277000500000001310,楽園柏店,"ランク0 2/15(日) 機種単位
2/3台 平均+310枚 平均7,557G
",0,2,3,+310,7557
277000500000001310,楽園柏店,"ランク3 4/24(金) 550～560番台
7/11台 平均+1,222枚 平",3,7,11,+1222,6768
277000500000001310,楽園柏店,"ランク4 4/21(火) 550～560番台
8/11台 平均+1,928枚 平",4,8,11,+1928,6380
